id,day,type,_number,prompt,options,correct_answer,answer,difficulty,active,created_at
1a2b3c4d-5e6f-4a1b-8c9d-0a1b2c3d4e5f,Day 09,scenario,1,"You are explaining to a non-technical friend how a mobile app works behind the scenes. How would you describe the role of software in simple terms?",,,"\nSoftware is a collection of instructions given to hardware to perform specific tasks.\n\nIt tells the computer or mobile device what actions to execute and how to respond to user input.\n\nEvery application, whether a browser or a food delivery app, runs because software provides step-by-step instructions.\n\nExample: When you open a browser, software instructions tell the computer how to display web pages.",easy,TRUE,2026-02-24 15:10:00
2b3c4d5e-6f7a-4b2c-9d0e-1b2c3d4e5f6a,Day 09,scenario,2,"A student says programming is just typing random code. How would you correct this understanding based on fundamentals?",,,"\nProgramming is the structured process of writing logical instructions to create software.\n\nIt involves problem-solving, planning, and implementing correct logic using a programming language.\n\nCode must follow proper syntax rules to execute without errors.\n\nExample: Writing console.log(""Hello""); correctly prints output, but random text will cause errors.",easy,TRUE,2026-02-24 15:10:00
3c4d5e6f-7a8b-4c3d-8e1f-2c3d4e5f6a7b,Day 09,scenario,3,"While practicing JavaScript, your code fails to run due to a small typo in console.log. What does this demonstrate about syntax?",,,"\nSyntax refers to the rules of a programming language, similar to grammar in spoken languages.\n\nEven a small mistake such as incorrect spelling or missing parentheses can result in errors.\n\nFollowing syntax rules ensures the program executes correctly.\n\nExample: Writing Console.log instead of console.log causes a syntax error.",easy,TRUE,2026-02-24 15:10:00
4d5e6f7a-8b9c-4d4e-9f2a-3d4e5f6a7b8c,Day 09,scenario,4,"You are comparing Java and JavaScript Hello World examples in class. What key difference would you highlight to show simplicity?",,,"\nJavaScript requires minimal code to print output compared to some other languages.\n\nFor example, Java needs a class and main method structure, while JavaScript uses a single console.log statement.\n\nThis simplicity makes JavaScript easier for beginners.\n\nExample: console.log(""Hello World!""); prints output directly.",medium,TRUE,2026-02-24 15:10:00
5e6f7a8b-9c0d-4e5f-8a3b-4e5f6a7b8c9d,Day 09,scenario,5,"A beginner writes console.log(2 + 5) and console.log(""2 + 5""). Why are the outputs different?",,,"\nNumbers without quotation marks are treated as numerical expressions.\n\nText inside quotation marks is treated as a string and printed exactly as written.\n\nJavaScript distinguishes between numbers and strings based on quotes.\n\nExample: console.log(2 + 5) prints 7, while console.log(""2 + 5"") prints 2 + 5.",medium,TRUE,2026-02-24 15:10:00
6f7a8b9c-0d1e-4f6a-9b4c-5f6a7b8c9d0e,Day 09,scenario,6,"You are asked to demonstrate JavaScript as a simple calculator. How would you show addition and multiplication in the console?",,,"\nJavaScript can perform arithmetic operations using operators like + and .\n\nThese operations are evaluated before being printed when used inside console.log.\n\nThis makes JavaScript useful for quick calculations.\n\nExample: console.log(3 + 4); prints 7 and console.log(2 * 5); prints 10.",medium,TRUE,2026-02-24 15:10:00
7a8b9c0d-1e2f-4a7b-8c5d-6a7b8c9d0e1f,Day 09,scenario,7,"A company wants one language for both frontend and backend development. How does JavaScript meet this requirement?",,,"\nJavaScript is used in both frontend and backend development.\n\nAll major browsers support it for frontend, and backend environments also execute JavaScript.\n\nThis flexibility makes it widely adopted in industry.\n\nExample: A web app can use JavaScript for user interface and server logic.",medium,TRUE,2026-02-24 15:10:00
8b9c0d1e-2f3a-4b8c-9d6e-7b8c9d0e1f2a,Day 09,scenario,8,"During a technical discussion, someone mentions ECMAScript. How would you explain its relationship with JavaScript?",,,"\nECMAScript is the official specification that defines how JavaScript works.\n\nJavaScript follows ECMAScript rules to ensure consistency across browsers.\n\nNew features are introduced through ECMAScript versions.\n\nExample: ES6 introduced let and const in JavaScript.",hard,TRUE,2026-02-24 15:10:00
9c0d1e2f-3a4b-4c9d-8e7f-8c9d0e1f2a3b,Day 09,scenario,9,"A beginner program is not running because of missing quotation marks around text. Why is this issue critical?",,,"\nText values must be enclosed in quotation marks in JavaScript.\n\nWithout quotes, JavaScript may interpret the text incorrectly or throw an error.\n\nProper syntax ensures accurate execution.\n\nExample: console.log(""Hello""); works, but console.log(Hello); causes an error.",hard,TRUE,2026-02-24 15:10:00
0d1e2f3a-4b5c-4d8e-9f8a-9d0e1f2a3b4c,Day 09,scenario,10,"You are mentoring a student who believes JavaScript is only for browsers. How would you correct this assumption?",,,"\nJavaScript is used for both frontend and backend development.\n\nIt is supported by all major browsers and also used in server-side environments.\n\nThis versatility increases career opportunities.\n\nExample: Companies use JavaScript for web interfaces and backend logic.",hard,TRUE,2026-02-24 15:10:00
1e2f3a4b-5c6d-4e9f-8a1b-0e1f2a3b4c5d,Day 09,interview,1,"Define programming in your own words and relate it to software creation.",,,"\nProgramming is the process of writing logical instructions to create software.\n\nIt involves problem-solving and implementing solutions using a programming language.\n\nThese instructions guide the computer to perform tasks.\n\nExample: Writing code to calculate totals in a billing application.",easy,TRUE,2026-02-24 15:10:00
2f3a4b5c-6d7e-4a8b-9c2d-1f2a3b4c5d6e,Day 09,interview,2,"How would you differentiate between code and a programming language?",,,"\nCode refers to the actual instructions written by programmers.\n\nA programming language is the medium used to write those instructions.\n\nLanguages define syntax and rules for writing valid code.\n\nExample: JavaScript is a language, and console.log(""Hi""); is code.",easy,TRUE,2026-02-24 15:10:00
3a4b5c6d-7e8f-4b9c-8d3e-2a3b4c5d6e7f,Day 09,interview,3,"Why must code follow strict syntax rules?",,,"\nSyntax defines the structure and grammar of a programming language.\n\nIncorrect syntax prevents programs from executing.\n\nFollowing syntax ensures predictable and correct output.\n\nExample: Missing a parenthesis in console.log causes an error.",easy,TRUE,2026-02-24 15:10:00
4b5c6d7e-8f9a-4c8d-9e4f-3b4c5d6e7f8a,Day 09,interview,4,"Explain why JavaScript is considered beginner-friendly compared to some other languages.",,,"\nJavaScript requires minimal setup and fewer lines of code for simple tasks.\n\nIt runs directly in browsers without complex configuration.\n\nThis accessibility makes it easier for beginners.\n\nExample: Printing Hello World requires only one line in JavaScript.",medium,TRUE,2026-02-24 15:10:00
5c6d7e8f-9a0b-4d9e-8f5a-4c5d6e7f8a9b,Day 09,interview,5,"Discuss the main purpose of JavaScript in modern web development.",,,"\nJavaScript is used to create interactive and dynamic web applications.\n\nIt handles logic and functionality on both frontend and backend.\n\nIts widespread browser support makes it highly practical.\n\nExample: Updating content dynamically when a button is clicked.",medium,TRUE,2026-02-24 15:10:00
6d7e8f9a-0b1c-4e8f-9a6b-5d6e7f8a9b0c,Day 09,interview,6,"How does ECMAScript contribute to consistency in JavaScript execution?",,,"\nECMAScript defines the official standards for JavaScript.\n\nIt ensures consistent implementation across different browsers.\n\nNew features are standardized before adoption.\n\nExample: ES6 features work similarly across modern browsers.",medium,TRUE,2026-02-24 15:10:00
7e8f9a0b-1c2d-4f9a-8b7c-6e7f8a9b0c1d,Day 09,interview,7,"Demonstrate how JavaScript can be used to perform basic arithmetic operations.",,,"\nJavaScript uses operators like +, -, , and / for calculations.\n\nThese operations can be printed using console.log.\n\nIt acts as a simple calculator for quick computations.\n\nExample: console.log(10 / 2); prints 5.",medium,TRUE,2026-02-24 15:10:00
8f9a0b1c-2d3e-4a8b-9c8d-7f8a9b0c1d2e,Day 09,interview,8,"Why is JavaScript widely adopted by major companies worldwide?",,,"\nJavaScript is versatile and supported by all major browsers.\n\nIt enables both frontend and backend development.\n\nIts simplicity and large community increase adoption.\n\nExample: Companies build interactive web applications using JavaScript.",hard,TRUE,2026-02-24 15:10:00
9a0b1c2d-3e4f-4b9c-8d9e-8a9b0c1d2e3f,Day 09,interview,9,"Explain the difference between printing a number and printing a string in JavaScript.",,,"\nNumbers are written without quotation marks and are evaluated mathematically.\n\nStrings are enclosed in quotes and printed as text.\n\nUnderstanding this difference prevents logical errors.\n\nExample: console.log(3 + 2) prints 5, while console.log(""3 + 2"") prints 3 + 2.",hard,TRUE,2026-02-24 15:10:00
0a1b2c3d-4e5f-4c8d-9f1a-9b0c1d2e3f4a,Day 09,interview,10,"From a career perspective, how does learning JavaScript expand opportunities?",,,"\nJavaScript opens roles such as frontend, backend, and full stack development.\n\nIt is used globally by many companies.\n\nLearning it increases employability in web technologies.\n\nExample: A developer can work as a web developer using JavaScript.",hard,TRUE,2026-02-24 15:10:00
1b2c3d4e-5f6a-4d9e-8a2b-0c1d2e3f4a5b,Day 09,quiz,1,"What is software?","[""A physical device"",""A collection of instructions given to hardware"",""A programming language"",""A browser only""]","A collection of instructions given to hardware","\nSoftware is a set of instructions that tells hardware what tasks to perform.\n\nIt enables applications and systems to function.\n\nExample: A browser is software that displays websites.",easy,TRUE,2026-02-24 15:10:00
2c3d4e5f-6a7b-4e8f-9b3c-1d2e3f4a5b6c,Day 09,quiz,2,"Which statement best defines programming?","[""Using hardware components"",""Writing logical instructions to create software"",""Installing applications"",""Designing images""]","Writing logical instructions to create software","\nProgramming involves creating step-by-step instructions for computers.\n\nIt uses programming languages to build software.\n\nExample: Writing JavaScript code to build a web app.",easy,TRUE,2026-02-24 15:10:00
3d4e5f6a-7b8c-4f9a-8c4d-2e3f4a5b6c7d,Day 09,quiz,3,"What happens if JavaScript syntax rules are not followed?","[""The code runs faster"",""The program may produce errors"",""The browser ignores it"",""It becomes another language""]","The program may produce errors","\nIncorrect syntax leads to execution errors.\n\nPrograms must follow language rules strictly.\n\nExample: Missing quotation marks causes errors.",easy,TRUE,2026-02-24 15:10:00
4e5f6a7b-8c9d-4a8b-9d5e-3f4a5b6c7d8e,Day 09,quiz,4,"JavaScript follows which official specification?","[""HTML5"",""CSS3"",""ECMAScript"",""XML""]","ECMAScript","\nECMAScript defines the standards for JavaScript.\n\nIt ensures consistency across browsers.\n\nExample: ES6 introduced new features like let and const.",medium,TRUE,2026-02-24 15:10:00
5f6a7b8c-9d0e-4b9c-8e6f-4a5b6c7d8e9f,Day 09,quiz,5,"Which of the following prints the result 7?","[""console.log(""2 + 5"")"",""console.log(2 + 5)"",""console.log(""7"")"",""console.log(2,5)""]","console.log(2 + 5)","\nNumbers without quotes are evaluated mathematically.\n\nThe + operator adds values when used with numbers.\n\nExample: console.log(2 + 5); prints 7.",medium,TRUE,2026-02-24 15:10:00
6a7b8c9d-0e1f-4c8d-9f7a-5b6c7d8e9f0a,Day 09,quiz,6,"Which symbol is used for multiplication in JavaScript?","[""+"",""-"","""" ,""/"" ]","","\nThe asterisk * is used for multiplication.\n\nIt multiplies two numerical values.\n\nExample: console.log(3 * 4); prints 12.",medium,TRUE,2026-02-24 15:10:00
7b8c9d0e-1f2a-4d9e-8a8b-6c7d8e9f0a1b,Day 09,quiz,7,"Which of the following is a programming language?","[""JavaScript"",""Chrome"",""Windows"",""CPU""]","JavaScript","\nJavaScript is a programming language used to write software.\n\nBrowsers like Chrome are software applications.\n\nExample: Developers write JavaScript code for web apps.",medium,TRUE,2026-02-24 15:10:00
8c9d0e1f-2a3b-4e8f-9b9c-7d8e9f0a1b2c,Day 09,quiz,8,"Which line correctly prints Hello World in JavaScript?","[""Console.log(""Hello World!"");"",""console.log(""Hello World!"");"",""print(""Hello World!"");"",""log.console(""Hello World!"");""]","console.log(""Hello World!"");","\nconsole.log is the correct syntax with lowercase c.\n\nText must be inside quotation marks.\n\nExample: console.log(""Hello World!""); prints the message.",hard,TRUE,2026-02-24 15:10:00
